AccidentNumber,AccidentDate,Injury,Fatality,PropertyDamage,HitAndRun,CollisionType,Weather,Illumination,Precinct
20220006296,1/5/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MIDTOW
20220006389,1/5/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,NORTH
20220006397,1/5/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MIDTOW
20220006476,1/5/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DAYLIGHT,MADISO
20220006511,1/5/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220006517,1/5/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220006534,1/5/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,CENTRA
20220006551,1/5/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,MADISO
20220006598,1/5/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MIDTOW
20220006639,1/5/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220006655,1/5/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DUSK,MADISO
20220006693,1/5/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DUSK,HERMIT
20220006702,1/5/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - NOT LIGHTED,SOUTH
20220006705,1/5/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,WEST
20220006731,1/5/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,SOUTH
20220006745,1/5/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,HERMIT
20220006749,1/5/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,CENTRA
20220006759,1/5/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,WEST
20220006773,1/5/2022,TRUE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DARK - LIGHTED,NORTH
20220006808,1/5/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,SOUTH
20220006809,1/5/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - OPPOSITE DIRECTION,CLEAR,DARK - LIGHTED,SOUTH
20220006814,1/5/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,MADISO
20220006825,1/5/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,SOUTH
20220006841,1/5/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,WEST
20220006844,1/5/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,SOUTH
20220006863,1/5/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,MIDTOW
20220006880,1/5/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,MADISO
20220006888,1/5/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,SOUTH
20220006945,1/5/2022,FALSE,FALSE,FALSE,FALSE,HEAD-ON,CLEAR,DARK - NOT LIGHTED,SOUTH
20220006992,1/5/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DARK - LIGHTED,MIDTOW
20220006993,1/5/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,EAST
20220007017,1/5/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,MADISO
20220007024,1/5/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,CENTRA
20220007056,1/5/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - NOT LIGHTED,SOUTH
20220007121,1/5/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,EAST
20220007295,1/6/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,NORTH
20220007354,1/6/2022,FALSE,FALSE,TRUE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,SOUTH
20220007450,1/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,EAST
20220007516,1/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,SOUTH
20220007520,1/6/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DARK - LIGHTED,HERMIT
20220007582,1/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,HERMIT
20220007668,1/6/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,SNOW,DAYLIGHT,MIDTOW
20220007676,1/6/2022,FALSE,FALSE,FALSE,FALSE,HEAD-ON,SNOW,DAYLIGHT,SOUTH
20220007679,1/6/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,MIDTOW
20220007681,1/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,BLOWING SNOW,DAYLIGHT,MIDTOW
20220007692,1/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,WEST
20220007694,1/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,SNOW,DAYLIGHT,NORTH
20220007703,1/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,CENTRA
20220007707,1/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,OTHER,WEST
20220007709,1/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,NORTH
20220007713,1/6/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,SNOW,DAYLIGHT,MIDTOW
20220007725,1/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,SNOW,DAYLIGHT,WEST
20220007746,1/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,SNOW,DAYLIGHT,SOUTH
20220007749,1/6/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,BLOWING SNOW,DAYLIGHT,WEST
20220007750,1/6/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,SOUTH
20220007751,1/6/2022,TRUE,FALSE,FALSE,TRUE,SIDESWIPE - OPPOSITE DIRECTION,SNOW,DAYLIGHT,SOUTH
20220007753,1/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,BLOWING SNOW,DAYLIGHT,MIDTOW
20220007756,1/6/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,SOUTH
20220007758,1/6/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,EAST
20220007760,1/6/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,SNOW,DAYLIGHT,NORTH
20220007764,1/6/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,SNOW,DAYLIGHT,EAST
20220007768,1/6/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,SNOW,DAYLIGHT,HERMIT
20220007779,1/6/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,MADISO
20220007796,1/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,SNOW,DAYLIGHT,WEST
20220007797,1/6/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,SNOW,DAYLIGHT,NORTH
20220007800,1/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,NORTH
20220007808,1/6/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,SNOW,DAYLIGHT,MIDTOW
20220007810,1/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,MADISO
20220007822,1/6/2022,TRUE,FALSE,FALSE,FALSE,HEAD-ON,CLOUDY,DAYLIGHT,SOUTH
20220007824,1/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,MADISO
20220007830,1/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,SNOW,DAYLIGHT,SOUTH
20220007834,1/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,SNOW,DAYLIGHT,WEST
20220007856,1/6/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,SOUTH
20220007866,1/6/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,SNOW,DAYLIGHT,HERMIT
20220007887,1/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,WEST
20220007895,1/6/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,NORTH
20220007911,1/6/2022,FALSE,FALSE,TRUE,FALSE,HEAD-ON,SNOW,DAYLIGHT,EAST
20220007921,1/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,SOUTH
20220007927,1/6/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,SNOW,DAYLIGHT,WEST
20220007928,1/6/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,HERMIT
20220007991,1/6/2022,FALSE,FALSE,TRUE,FALSE,ANGLE,CLOUDY,DAYLIGHT,HERMIT
20220007996,1/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,WEST
20220008001,1/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,HERMIT
20220008021,1/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,SNOW,DAYLIGHT,NORTH
20220008033,1/6/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,SNOW,DAYLIGHT,HERMIT
20220008054,1/6/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,BLOWING SNOW,DAYLIGHT,MIDTOW
20220008061,1/6/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - OPPOSITE DIRECTION,CLOUDY,DAYLIGHT,SOUTH
20220008068,1/6/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,SOUTH
20220008071,1/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,BLOWING SNOW,DAYLIGHT,WEST
20220008073,1/6/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,SNOW,DAYLIGHT,NORTH
20220008094,1/6/2022,TRUE,FALSE,FALSE,FALSE,HEAD-ON,SNOW,DAYLIGHT,NORTH
20220008096,1/6/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,SOUTH
20220008102,1/6/2022,TRUE,FALSE,FALSE,TRUE,ANGLE,SNOW,DAYLIGHT,SOUTH
20220008108,1/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,SNOW,DAYLIGHT,NORTH
20220008200,1/6/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,SNOW,DAYLIGHT,MADISO
20220008213,1/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,SNOW,DAYLIGHT,WEST
20220008223,1/6/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,SNOW,DAYLIGHT,HERMIT
20220008225,1/6/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - OPPOSITE DIRECTION,SNOW,DAYLIGHT,NORTH
20220008393,1/6/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,SNOW,DARK - LIGHTED,SOUTH
20220008429,1/6/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,SNOW,DARK - LIGHTED,SOUTH
20220008444,1/6/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DARK - LIGHTED,EAST
20220008476,1/6/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DARK - NOT LIGHTED,HERMIT
20220008558,1/6/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,SNOW,DARK - NOT LIGHTED,NORTH
20220008669,1/7/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,Dark-Unknown Lighting,EAST
20220008780,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DARK - LIGHTED,MIDTOW
20220008810,1/7/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,HERMIT
20220008840,1/7/2022,FALSE,FALSE,TRUE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,HERMIT
20220008857,1/7/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,HERMIT
20220008942,1/7/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,NORTH
20220009030,1/7/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,SOUTH
20220009049,1/7/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220009067,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,WEST
20220009116,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,SOUTH
20220009117,1/7/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,SOUTH
20220009125,1/7/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220009148,1/7/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220009162,1/7/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DAYLIGHT,NORTH
20220009176,1/7/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,WEST
20220009189,1/7/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,MIDTOW
20220009194,1/7/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,NORTH
20220009195,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,WEST
20220009207,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,WEST
20220009212,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,Unknown
20220009224,1/7/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,MADISO
20220009231,1/7/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,WEST
20220009236,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,HERMIT
20220009244,1/7/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220009253,1/7/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220009260,1/7/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220009266,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,WEST
20220009297,1/7/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,MADISO
20220009349,1/7/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,SNOW,DAYLIGHT,WEST
20220009352,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,MADISO
20220009392,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,HERMIT
20220009398,1/7/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,NORTH
20220009410,1/7/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,MADISO
20220009412,1/7/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DUSK,MADISO
20220009423,1/7/2022,FALSE,FALSE,TRUE,TRUE,ANGLE,SNOW,DAYLIGHT,SOUTH
20220009556,1/7/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,SNOW,DARK - NOT LIGHTED,NORTH
20220009581,1/7/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,WEST
20220009711,1/7/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DARK - LIGHTED,CENTRA
20220010045,1/8/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,HERMIT
20220010118,1/8/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,SNOW,DARK - LIGHTED,SOUTH
20220010124,1/8/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,SNOW,DARK - LIGHTED,NORTH
20220010125,1/8/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAWN,MIDTOW
20220010188,1/8/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,HERMIT
20220010216,1/8/2022,TRUE,FALSE,FALSE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,WEST
20220010223,1/8/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,MADISO
20220010253,1/8/2022,FALSE,FALSE,FALSE,FALSE,OTHER,CLOUDY,DAYLIGHT,SOUTH
20220010270,1/8/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,EAST
20220010272,1/8/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,SOUTH
20220010281,1/8/2022,FALSE,FALSE,FALSE,FALSE,HEAD-ON,OTHER (NARRATIVE),DAYLIGHT,SOUTH
20220010287,1/8/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,WEST
20220010295,1/8/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,MIDTOW
20220010297,1/8/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLOUDY,DAYLIGHT,CENTRA
20220010300,1/8/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,SOUTH
20220010321,1/8/2022,FALSE,FALSE,FALSE,FALSE,OTHER,CLOUDY,DAYLIGHT,NORTH
20220010331,1/8/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,WEST
20220010332,1/8/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,SNOW,DAYLIGHT,HERMIT
20220010333,1/8/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,NORTH
20220010369,1/8/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,NORTH
20220010374,1/8/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,MIDTOW
20220010377,1/8/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,WEST
20220010396,1/8/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,WEST
20220010397,1/8/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,SNOW,DAYLIGHT,HERMIT
20220010411,1/8/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,MADISO
20220010412,1/8/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,WEST
20220010431,1/8/2022,TRUE,FALSE,FALSE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,EAST
20220010445,1/8/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220010490,1/8/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,MADISO
20220010510,1/8/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220010577,1/8/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - OPPOSITE DIRECTION,CLOUDY,DAYLIGHT,WEST
20220010581,1/8/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - OPPOSITE DIRECTION,CLEAR,DARK - LIGHTED,EAST
20220010585,1/8/2022,FALSE,FALSE,FALSE,TRUE,HEAD-ON,CLEAR,DAYLIGHT,SOUTH
20220010586,1/8/2022,TRUE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220010588,1/8/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220010592,1/8/2022,TRUE,FALSE,FALSE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,EAST
20220010630,1/8/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DUSK,SOUTH
20220010631,1/8/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,MIDTOW
20220010652,1/8/2022,TRUE,FALSE,FALSE,FALSE,HEAD-ON,SNOW,DARK - LIGHTED,NORTH
20220010683,1/8/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,EAST
20220010725,1/8/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,MIDTOW
20220010734,1/8/2022,FALSE,FALSE,FALSE,FALSE,OTHER,CLEAR,DARK - LIGHTED,HERMIT
20220010776,1/8/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,Dark-Unknown Lighting,CENTRA
20220010945,1/8/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DUSK,HERMIT
20220010983,1/8/2022,FALSE,FALSE,TRUE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,NORTH
20220011002,1/8/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,MIDTOW
20220011083,1/8/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DARK - LIGHTED,SOUTH
20220011171,1/8/2022,FALSE,FALSE,FALSE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - NOT LIGHTED,HERMIT
20220011186,1/9/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - LIGHTED,EAST
20220011209,1/9/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DARK - NOT LIGHTED,NORTH
20220011292,1/9/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - LIGHTED,EAST
20220011402,1/9/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAWN,EAST
20220011409,1/9/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAWN,CENTRA
20220011413,1/9/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - LIGHTED,EAST
20220011424,1/9/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - LIGHTED,CENTRA
20220011448,1/9/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DAYLIGHT,MIDTOW
20220011461,1/9/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DAYLIGHT,SOUTH
20220011481,1/9/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DAYLIGHT,SOUTH
20220011485,1/9/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,HERMIT
